id,name,absolute_magnitude,est_diameter_m,is_hazardous,epoch_osculation,eccentricity,semi_major_axis,inclination,min_orbit_intersection,orbit_uncertainty,jupiter_tisserand_invariant,mean_anomaly,arg_of_perihelion,relative_velocity_kms
2468730,468730 (2010 MN51),18.36,915.2560679815999,False,2461000.5,0.2441137799099579,1.595591571290303,33.62807424693733,0.324421,0,4.155,272.621178331063,113.9185183648133,13.8144818327
2468741,468741 (2010 VM1),20.19,394.04209268005,False,2461000.5,0.4429781962822733,2.104433779381734,5.826603782467004,0.175613,0,3.607,23.96386479692191,129.1559668840909,4.1986648345
2468837,468837 (2012 UP27),20.94,278.96043838275,False,2461000.5,0.2651855793209864,1.627928766616323,6.275490923741234,0.203013,0,4.268,152.6945423290577,130.9237435444568,4.3814926145
2469219,469219 Kamo`oalewa (2016 HO3),24.31,59.0938950942,False,2461000.5,0.1023678916441888,1.00097645302749,7.803080175783069,0.0292138,0,6.063,46.23468879576996,304.5481133442772,8.3502723967
2469634,469634 (2004 SZ19),19.12,644.9746074367499,False,2461000.5,0.3026502831679156,1.7965456173625,26.22546196977719,0.247974,0,3.901,299.4946949258743,171.3370828782635,0.0
2469513,469513 (2003 QR79),20.87,288.099574496,False,2461000.5,0.3055419339278261,1.27849844675125,17.16478224573027,0.0692745,0,4.972,72.86885128432468,103.201721175421,9.4033326742
2469896,469896 (2005 WC1),20.66,317.3530063695,True,2461000.5,0.486568333864526,1.400505572746639,19.98102526023464,0.0139632,0,4.567,340.3398083702963,256.8105532561081,11.3015904803
2458116,458116 (2010 DA),20.29,376.30727708985,True,2461000.5,0.5657169038389709,1.030355020710366,20.53875379186376,0.00515628,1,5.737,302.4052672399497,122.2676677192255,21.7531968884
2458375,458375 (2010 WY8),21.32,234.17612584425,False,2461000.5,0.135544740569298,1.385168870242869,5.983857424461698,0.231964,0,4.773,339.8713707145543,81.47078357650598,4.8867423593
2458745,458745 (2011 QY37),18.44,882.1503623685999,False,2461000.5,0.5146567643115646,2.486172187481142,7.570575881536734,0.260012,0,3.268,193.6719077374759,281.4156273744556,3.1800439731
2459119,459119 (2012 BJ134),18.2,985.2413187458001,False,2461000.5,0.8332288887042457,2.254938454968598,21.30017115104886,0.15961,0,2.986,358.4335449927011,138.3311274671755,35.1974777432
2459200,459200 (2012 DK61),21.08,261.5427084631,False,2461000.5,0.1654415823463843,1.24293573769244,6.266750909195846,0.0668302,0,5.145,229.3965882254869,301.4623708633064,6.2433210444
2459451,459451 (2012 WG32),17.57,1316.86912935195,False,2461000.5,0.4962904287542249,1.834403400156037,17.61497472610102,0.0709683,0,3.819,154.4557974012312,300.5403698225794,17.1977369864
2459458,459458 (2012 XR134),18.55,838.57636319325,False,2461000.5,0.7730228039129222,2.012809515454522,11.98751375287635,0.195441,0,3.357,130.7459315675424,355.4650828247423,28.1142344995
2459462,459462 (2013 AY52),19.9,450.3421707193,False,2461000.5,0.4743455385561497,1.314157489035297,18.35412431456949,0.0813293,0,4.799,249.8315094005808,251.8580356712224,15.8054654349
2462238,462238 (2008 CN1),20.66,317.3530063695,True,2461000.5,0.3477553141312881,0.7705895751336843,7.21726444455704,0.0335952,1,7.468,249.0290210223185,7.29193964051883,15.8331804343
2462329,462329 (2008 JZ30),18.47,870.0468056463001,False,2461000.5,0.5278397581672976,2.584630646588193,25.46282975762384,0.488701,0,3.094,86.89886238039041,91.60371154733859,12.4656778263
2462775,462775 (2010 GY6),19.4,566.94720272105,False,2461000.5,0.2342452570738609,1.286584958907772,21.90750703393164,0.0926233,0,4.941,137.7912187047266,116.0373248342212,11.6497167825
2463257,463257 (2012 GG1),18.54,842.44705581815,False,2461000.5,0.3313457458046288,1.58185990927294,9.986358036067658,0.0813591,1,4.314,159.502508184621,37.22487145965952,7.0400356641
